WBID_2012,WATERSHED,WATERBODY,AU_ID,LOCATION1,LOCATION2,WATERCODE,WATERTYPE,AU_SIZE,SIZE_UNIT,CLASS,QUALIFIER,CATEGORY,TMDL_COUNT,ORIG_FID,Name,Descript,BatchDone,SnapOn,SrcType,Area_SQ_MI,WATERBODY_1,AU_ID_1,TOTAREA,AGAREA,DEVAREA,NATAREA,WETAREA,PERCAG,PERCDEV,PERCNAT,PERCWET,pNatWet_Tt,TOTAREA_PR,AGAREA_PR,DEVAREA_PR,NATAREA_PR,WETAREA_PR,PERCAG_PR,PERCDEV_PR,PERCNAT_PR,PERCWET_PR,TOTAREA_ST,AGAREA_ST,DEVAREA_ST,NATAREA_ST,WETAREA_ST,PERCAG_ST,PERCDEV_ST,PERCNAT_ST,PERCWET_ST,SUM_PERCAG,SUM_PERCDE,SUM_PERCNA,SUM_PERCWE,TOTAREA_SP,AGAREA_SP,DEVAREA_SP,NATAREA_SP,WETAREA_SP,PERCAG_SP,PERCDEV_SP,PERCNAT_SP,PERCWET_SP,PercImp,OBJECTID *,Shape *
MA62-07_2012,Taunton,Trout Brook,MA62-07,"Source northeast of Argyle Avenue and west of Conrail Line, Avon to the confluence with the Salisbury Brook forming the Salisbury Plain River, Brockton.",<Null>,6237175,RIVER,3.408,MILES,B,<Null>,5,1,13,MA62_07,Outlet,1,1,0,6.97,Trout Brook,MA62-07,6.97,0,4.178905,2.42705,0.360873,0,60,34.8,5.2,40,5.59,0,3.618159,1.719429,0.255794,0,64.7,30.7,4.6,1.38,0,0.6089,0.525149,0.241606,0,44.3,38.2,17.6,<Null>,<Null>,<Null>,<Null>,1.04,0,0.50832,0.346624,0.189155,0,48.7,33.2,18.1,35.4,153,Point
MA62-08_2012,Taunton,Salisbury Brook,MA62-08,"From the outlet of Cross Pond, Brockton to the confluence with Trout Brook forming the Salibury Plain River, Brockton.",<Null>,6237275,RIVER,2.542,MILES,B,<Null>,5,1,14,MA62_08,Outlet,1,1,0,8.25,Salisbury Brook,MA62-08,8.22,0.002991,4.183874,3.228455,0.799966,0,50.9,39.3,9.7,49,3.73,0,2.282525,1.283112,0.160872,0,61.3,34.4,4.3,2.38,0,0.865736,0.991692,0.523935,0,36.4,41.6,22,<Null>,<Null>,<Null>,<Null>,0.67,0,0.345384,0.246142,0.082845,0,51.2,36.5,12.3,33.6,154,Point
MA62-09_2012,Taunton,Beaver Brook,MA62-09,"Outlet Cleveland Pond, Abingtion to the confluence with the Salisbury Plain River (forming Matfield River), East Bridgewater.",<Null>,6237350,RIVER,6.817,MILES,B,<Null>,4A,1,9,MA62_09,Outlet,1,1,0,9.68,Beaver Brook,MA62-09,9.66,0.199043,2.536854,5.030425,1.891839,2.1,26.3,52.1,19.6,71.7,3.49,0.18292,0.938243,1.693031,0.680574,5.2,26.8,48.4,19.5,2.14,0.046733,0.281695,1.033937,0.775401,2.2,13.2,48.4,36.3,<Null>,<Null>,<Null>,<Null>,0.99,0.046733,0.151721,0.432002,0.355006,4.7,15.4,43.8,36,13.4,149,Point
MA62-10_2012,Taunton,Satucket River,MA62-10,"From the outlet of Robbins Pond, East Bridgewater to the confluence with the Matfield River, East Bridgewater.",<Null>,6236950,RIVER,5.597,MILES,B, ,2,0,15,MA62_10,Outlet,1,1,0,35.01,<Null>,MA62-10,35.01,0.4084,6.327612,9.244857,5.746377,4.6,24.3,44.6,26.52,71.12,7.64,0.293523,1.463052,2.640759,1.71766,4.64271,24.0149,45.6061,25.8658,8.76,0.120836,0.889659,1.854359,2.123543,5.48,16.51,37.7,40.34,<Null>,<Null>,<Null>,<Null>,1.99,6.415369,15.272906,43.880598,0.646374,6.41537,15.2729,43.8806,34.8249,11.1,1353,Point
MA62-11_2012,Taunton,Town River,MA62-11,"Outlet of Lake Nippenicket, Bridgewater to Route 28 bridge, West Bridgewater.",<Null>,6237375,RIVER,4.474,MILES,B,<Null>,3,0,16,MA62_11,Outlet,1,1,0,51.05,Town River,MA62-11,51.03,1.784691,12.219423,21.441875,15.584642,3.5,23.9,42,30.5,72.5,13.3,1.018255,2.416074,4.131733,5.734044,7.7,18.2,31.1,43.1,12.87,0.600393,2.160282,4.838635,5.269567,4.7,16.8,37.6,40.9,<Null>,<Null>,<Null>,<Null>,4.08,0.384507,0.368319,0.964333,2.358945,9.4,9,23.7,57.9,12.3,155,Point
MA62-12_2012,Taunton,Town River,MA62-12,"Route 28 bridge, West Bridgewater to Bridgewater WWTP discharge, Bridgewater.",<Null>,6237375,RIVER,3.842,MILES,B,<Null>,3,0,17,MA62_12,Outlet,1,1,0,55.89,Town River,MA62-12,55.87,2.030133,13.981843,23.349162,16.510657,3.6,25,41.8,29.6,71.4,9.2,0.890243,2.52733,2.951478,2.828453,9.7,27.5,32.1,30.8,14.22,0.669096,2.514414,5.33762,5.69586,4.7,17.7,37.5,40.1,<Null>,<Null>,<Null>,<Null>,2.49,0.325835,0.416206,0.683731,1.061004,13.1,16.7,27.5,42.7,12.7,156,Point
MA62-13_2012,Taunton,Town River,MA62-13,"Bridgewater WWTP discharge, Bridgewater to confluence with Matfield River forming the Taunton River, Bridgewater.",<Null>,6237375,RIVER,2.356,MILES,B,WWF,3,0,18,MA62_13,Outlet,1,1,0,60.18,Town River,MA62-13,60.16,2.107595,15.262787,25.527213,17.26234,3.5,25.4,42.4,28.7,71.1,8.11,0.151085,2.878834,3.708837,1.37258,1.9,35.5,45.7,16.9,15.34,0.68508,2.663598,5.919805,6.074396,4.5,17.4,38.6,39.6,<Null>,<Null>,<Null>,<Null>,1.89,0.022626,0.404617,0.872542,0.5861,1.2,21.5,46.3,31.1,12.7,157,Point
MA62-14_2012,Taunton,Robinson Brook,MA62-14,"Outlet Hersey Pond, Foxborough to confluence with Rumford River, Mansfield.",<Null>,6235625,RIVER,1.855,MILES,B,<Null>,5,0,19,MA62_14,Outlet,1,1,0,2.8,Robinson Brook,MA62-14,2.8,0.026636,1.287565,1.228072,0.25309,1,46.1,43.9,9.1,53,2.8,0.026636,1.287565,1.228072,0.25309,1,46.1,43.9,9.1,0.79,0.019345,0.258948,0.312322,0.197424,2.5,32.9,39.6,25.1,<Null>,<Null>,<Null>,<Null>,0.79,0.019345,0.258948,0.312322,0.197424,2.5,32.9,39.6,25.1,27.8,119,Point
MA62-19_2012,Taunton,Assonet River,MA62-19,"Outlet Forge Pond, Freetown to Tisdale Dam (north of Route 79/Elm Street intersection), Freetown.",<Null>,6235100,RIVER,0.877,MILES,B,<Null>,2,0,8,MA62_19,Outlet,1,1,0,21.81,Assonet River,MA62-19,21.81,0.655764,2.821341,12.446773,5.885708,3,12.9,57.1,27,84.1,13.05,0.399858,1.65515,7.625638,3.371196,3.1,12.7,58.4,25.8,4.95,0.198012,0.384782,2.037408,2.334706,4,7.8,41.1,47.1,<Null>,<Null>,<Null>,<Null>,2.89,0.195763,0.220833,1.266598,1.20876,6.8,7.6,43.8,41.8,4.5,148,Point
MA62-22_2012,Taunton,Coweeset Brook,MA62-22,"Source, southwest of Route24/Belmont Street interchange, Brockton to confluence with the Hockomock River, West Bridgewater.",<Null>,6237500,RIVER,3.898,MILES,B,<Null>,3,0,21,MA62_22,Outlet,1,1,0,18.63,Coweeset Brook,MA62-22,18.61,0.373515,5.60808,9.72954,2.90382,2,30.1,52.3,15.6,67.9,3.85,0.131402,1.711586,1.399051,0.609701,3.4,44.4,36.3,15.8,5.59,0.123044,1.204395,2.83548,1.428511,2.2,21.5,50.7,25.5,<Null>,<Null>,<Null>,<Null>,1.16,0.036954,0.410806,0.357113,0.354349,3.2,35.4,30.8,30.6,16.2,159,Point
MA62-24_2012,Taunton,Winnetuxet River,MA62-24,"From the outlet of a small unnamed pond near Cole Mill, Carver to the confluence with the Taunton River, Halifax.",<Null>,6236575,RIVER,11.816,MILES,B,<Null>,2,0,22,MA62_24,Outlet,1,1,0,53.87,Winnetuxet River,MA62-24,40.55,4.756441,6.06161,17.754625,11.979943,11.7,14.9,43.8,29.5,73.3,11.48,2.091347,1.144749,3.491327,4.75315,18.2,10,30.4,41.4,10.14,1.411346,0.846996,3.651509,4.234636,13.9,8.3,36,41.7,<Null>,<Null>,<Null>,<Null>,3.25,0.476058,0.164204,0.925084,1.681923,14.7,5.1,28.5,51.8,5.7,160,Point
MA62-25_2012,Taunton,Nemasket River,MA62-25,"From the outlet of Assawompset Pond, Lakeville/Middleborough to Middleborough WWTP discharge, Middleborough.",<Null>,6236225,RIVER,6.093,MILES,B,<Null>,2,0,23,MA62_25,Outlet,1,1,0,66.85,Nemasket River,MA62-25,66.83,2.456996,9.332174,40.668014,14.368662,3.7,14,60.9,21.5,82.4,10.9,0.515044,2.721839,5.600583,2.06694,4.7,25,51.4,19,17.12,0.731406,1.967412,7.648534,6.776588,4.3,11.5,44.7,39.6,<Null>,<Null>,<Null>,<Null>,2.42,0.127137,0.293337,0.936574,1.061634,5.3,12.1,38.7,43.9,5.7,161,Point
MA62-26_2012,Taunton,Nemasket River,MA62-26,"From the Middleborough WWTP discharge,  Middleborough to the confluence with the Taunton River, Middleborough.",<Null>,6236225,RIVER,5.365,MILES,B,WWF,2,0,24,MA62_26,Outlet,1,1,0,70.16,Nemasket River,MA62-26,70.13,2.723458,9.830826,42.431962,15.148425,3.9,14,60.5,21.6,82.1,5.19,0.366558,0.74446,2.754167,1.319867,7.1,14.4,53.1,25.5,18.23,0.825565,2.067759,8.187401,7.149933,4.5,11.3,44.9,39.2,<Null>,<Null>,<Null>,<Null>,1.63,0.129815,0.155478,0.740098,0.607483,8,9.5,45.3,37.2,5.7,162,Point
MA62-28_2012,Taunton,Snake River,MA62-28,"Outlet of Winnecunnet Pond, Norton to inlet of Lake Sabbatia, Taunton.",<Null>,6235750,RIVER,3.271,MILES,B,<Null>,3,0,26,MA62_28,Outlet,1,1,0,38.13,Snake River,MA62-28,38.08,0.936661,7.173343,20.798271,9.172985,2.5,18.8,54.6,24.1,78.7,8.71,0.237141,1.34728,3.994928,3.127261,2.7,15.5,45.9,35.9,12.53,0.406308,1.548842,6.120495,4.456305,3.2,12.4,48.8,35.6,<Null>,<Null>,<Null>,<Null>,1.44,0.091969,0.183789,0.515429,0.647774,6.4,12.8,35.8,45,8.6,121,Point
MA62-29_2012,Taunton,Mill River,MA62-29,"Outlet Whittenton Impoundment, Taunton to the confluence with Taunton River, Taunton.",<Null>,6235725,RIVER,3.386,MILES,B,WWF,3,0,27,MA62_29,Outlet,1,1,0,43.67,Mill River,MA62-29,43.62,1.022018,9.39854,23.266146,9.933189,2.3,21.5,53.3,22.8,76.1,3.01,0.062584,1.651536,0.971595,0.327996,2.1,54.8,32.2,10.9,13.57,0.407938,1.917912,6.629734,4.618681,3,14.1,48.8,34,<Null>,<Null>,<Null>,<Null>,0.59,0.00163,0.240472,0.238186,0.106612,0.3,41,40.6,18.2,10.5,122,Point
MA62-30_2012,Taunton,Beaver Brook,MA62-30,"Source just west of Bay Road, Easton  to the inlet Old Pond, Easton.",<Null>,6235800,RIVER,1.441,MILES,B,<Null>,3,0,28,MA62_30,Outlet,1,1,0,2.18,Beaver Brook,MA62-30,2.18,0.016299,0.570057,1.187892,0.401379,0.7,26.2,54.6,18.4,73,2.18,0.016299,0.570057,1.187892,0.401379,0.7,26.2,54.6,18.4,0.8,0.008216,0.144953,0.383698,0.262839,1,18.1,48,32.9,<Null>,<Null>,<Null>,<Null>,0.8,0.008216,0.144953,0.383698,0.262839,1,18.1,48,32.9,11.9,123,Point
MA62-31_2012,Taunton,Mulberry Meadow Brook,MA62-31,"Outlet New Pond, Easton to inlet of Winnecunnet Pond, Norton.",<Null>,6235775,RIVER,4.536,MILES,B,<Null>,3,0,29,MA62_31,Outlet,1,1,0,11.95,Mulberry Meadow Brook,MA62-31,11.92,0.447105,1.751317,7.4121,2.30965,3.8,14.7,62.2,19.4,81.6,3.55,0.295004,0.442583,2.201174,0.612559,8.3,12.5,62,17.2,4.53,0.300786,0.366624,2.536467,1.328515,6.6,8.1,56,29.3,<Null>,<Null>,<Null>,<Null>,1.26,0.224089,0.072442,0.698771,0.263702,17.8,5.8,55.5,20.9,6.5,124,Point
MA62-32_2012,Taunton,Matfield River,MA62-32,"Confluence of Beaver Brook and the Salisbury Plain River, East Bridgewater to the confluence with the Town River and the Taunton River, Bridgewater.",<Null>,6236925,RIVER,6.662,MILES,B,WWF,5,1,30,MA62_32,Outlet,1,1,0,64.18,Matfield River,MA62-32,64.11,1.036949,23.538655,27.157559,12.378858,1.6,36.7,42.4,19.3,61.7,9.67,0.40831,2.512672,4.246523,2.502648,4.2,26,43.9,25.9,15.55,0.244289,3.692777,6.215188,5.398136,1.6,23.7,40,34.7,<Null>,<Null>,<Null>,<Null>,2.85,0.119798,0.496029,1.273666,0.963507,4.2,17.4,44.6,33.8,20,163,Point
MA62-33_2012,Taunton,Shumatuscacant River,MA62-33,"From a wetland just west of Vineyard Road, Abington to the confluence with Poor Meadow Brook, Hanson.",<Null>,6237025,RIVER,8.504,MILES,B,<Null>,5,1,31,MA62_33,Outlet,1,1,0,10.69,Shumatuscacant River,MA62-33,10.69,0.061305,4.018688,4.187638,2.421765,0.6,37.6,39.2,22.7,61.9,4.33,0.028968,1.585338,1.72108,0.996106,0.7,36.6,39.7,23,2.28,0.008872,0.563344,0.769349,0.933824,0.4,24.8,33.8,41,<Null>,<Null>,<Null>,<Null>,0.85,0.003383,0.184856,0.258124,0.403726,0.4,21.7,30.4,47.5,18.3,164,Point
MA62-34_2012,Taunton,Poor Meadow Brook,MA62-34,"From a wetland near County Street, Hanson to the confluence with the Satucket River, East Bridgewater.",<Null>,6237000,RIVER,6.903,MILES,B,<Null>,3,0,32,MA62_34,Outlet,1,1,0,16.36,Poor Meadow Brook,MA62-34,16.35,0.12606,4.98606,6.913302,4.322548,0.8,30.5,42.3,26.4,68.7,3.83,0.035167,0.6665,1.766966,1.359079,0.9,17.4,46.2,35.5,3.43,0.02426,0.645798,1.185534,1.579373,0.7,18.8,34.5,46,<Null>,<Null>,<Null>,<Null>,0.68,0.004768,0.046725,0.250104,0.378995,0.7,6.9,36.7,55.7,14.7,165,Point
MA62-35_2012,Taunton,Hockomock River,MA62-35,"Source, west of Route 24 and north of the Old Railroad Grade, West Bridgewater to confluence with the Town River, Bridgewater.",<Null>,6237475,RIVER,5.06,MILES,B,<Null>,3,0,33,MA62_35,Outlet,1,1,0,34.51,Hockomock River,MA62-35,34.49,0.757299,8.111218,15.272936,10.351018,2.2,23.5,44.3,30,74.3,8.67,0.213778,1.265096,1.872724,5.319311,2.5,14.6,21.6,61.3,8.5,0.226127,1.534504,3.54623,3.192945,2.7,18.1,41.7,37.6,<Null>,<Null>,<Null>,<Null>,1.84,0.084702,0.151874,0.32271,1.285196,4.6,8.2,17.5,69.7,12.3,166,Point
MA62-36_2012,Taunton,Sawmill Brook,MA62-36,"Outlet of Ice Pond, Bridgewater to confluence with Taunton River, Bridgewater.",<Null>,6236175,RIVER,1.905,MILES,B,WWF,3,0,34,MA62_36,Outlet,1,1,0,3.48,Sawmill Brook,MA62-36,3.48,0.177899,0.810636,1.647222,0.847107,5.1,23.3,47.3,24.3,71.6,3.48,0.177899,0.810636,1.647222,0.847107,5.1,23.3,47.3,24.3,1.34,0.037739,0.130551,0.616857,0.556098,2.8,9.7,46,41.5,<Null>,<Null>,<Null>,<Null>,1.34,0.037739,0.13055,0.616853,0.556096,2.8,9.7,46,41.5,10.8,167,Point
MA62-37_2012,Taunton,Forge River,MA62-37,"Outlet of Kings Pond, Raynham to confluence with Taunton River, Raynham.",<Null>,6235875,RIVER,2.542,MILES,B,<Null>,3,0,35,MA62_37,Outlet,1,1,0,9.28,Forge River,MA62-37,9.28,0.240793,2.401498,3.825497,2.809902,2.6,25.9,41.2,30.3,71.5,5.75,0.226307,1.573641,2.43818,1.514932,3.9,27.4,42.4,26.3,1.7,0.026629,0.253317,0.746692,0.671095,1.6,14.9,44,39.5,<Null>,<Null>,<Null>,<Null>,1.25,0.01823,0.209007,0.575236,0.447053,1.5,16.7,46,35.8,11.5,125,Point
MA62-38_2012,Taunton,Meadow Brook,MA62-38,"Headwaters north of Pine Street, Whitman (through Forge Pond, East Bridgewater) to the confluence with the Matfield River, East Bridgewater.",<Null>,6237075,RIVER,6.009,MILES,B,<Null>,4A,1,7,MA62_38,Outlet,1,1,0,7.53,Meadow Brook,MA62-38,7.53,0.14663,2.346919,3.274181,1.758856,1.9,31.2,43.5,23.4,66.9,4.5,0.140529,1.139455,2.089416,1.126236,3.1,25.3,46.5,25.1,2.28,0.024352,0.47792,0.819808,0.955562,1.1,21,36,42,<Null>,<Null>,<Null>,<Null>,1.26,0.022999,0.213333,0.476098,0.544334,1.8,17,37.9,43.3,15.7,147,Point
MA62-40_2012,Taunton,Rumford River,MA62-40,"Outlet Norton Reservoir, Norton to confluence with Wading and Threemile rivers, Norton  (formerly part of segment MA62-15).",<Null>,6235600,RIVER,4.532,MILES,B,<Null>,2,0,37,MA62_40,Outlet,1,1,0,22.51,Rumford River,MA62-40,22.35,0.323453,6.586379,11.471882,3.970741,1.4,29.5,51.3,17.8,69.1,5.43,0.011571,1.161383,3.269826,0.984143,0.2,21.4,60.3,18.1,7.5,0.086599,1.620537,3.626345,2.163472,1.2,21.6,48.4,28.9,<Null>,<Null>,<Null>,<Null>,1.54,0.002575,0.282115,0.812499,0.444313,0.2,18.3,52.7,28.8,14.8,127,Point
MA62-41_2012,Taunton,Cotley River,MA62-41,"Headwaters near cranberry bog south off Seekell Street, Taunton (thru Barstows Pond) to the confluence with the Taunton River, Taunton.",<Null>,6235950,RIVER,5.867,MILES,B,<Null>,3,0,6,MA62_41,Outlet,1,1,0,7.56,Cotley River,MA62-41,7.56,0.398644,1.77573,3.807184,1.578887,5.3,23.5,50.4,20.9,71.3,5.54,0.162614,1.430586,2.907221,1.039875,2.9,25.8,52.5,18.8,1.2,0.048383,0.191506,0.449879,0.514814,4,15.9,37.3,42.7,<Null>,<Null>,<Null>,<Null>,1.08,0.052084,0.188226,0.409209,0.430578,4.8,17.4,37.9,39.9,10.8,146,Point
MA62-42_2012,Taunton,Unnamed Tributary,MA62-42,"Headwaters, south off Slab Bridge Road (in Cedar Swamp portion of Freetown-Fall River State Forest), Freetown to confluence with the Cedar Swamp River, Lakeville.",<Null>,6235230,RIVER,4.012,MILES,B,<Null>,5,0,5,MA62_42,Outlet,1,1,0,6.16,Unnamed Tributary,MA62-42,6.16,0.21705,0.381151,3.826136,1.736967,3.5,6.2,62.1,28.2,90.3,3.76,0.21705,0.284138,2.201844,1.052295,5.8,7.6,58.6,28,0.91,0.085803,0.048242,0.39274,0.380139,9.5,5.3,43.3,41.9,<Null>,<Null>,<Null>,<Null>,0.86,0.173842,0.054102,0.319301,0.313118,20.2,6.3,37.1,36.4,2.4,145,Point
MA62-43_2012,Taunton,Cobb Brook,MA62-43,"Headwaters south of Dunbar Street (in Crapo Bog), Taunton to confluence with the Taunton River, Taunton.",<Null>,6235700,RIVER,3.521,MILES,B,<Null>,3,0,4,MA62_43,Outlet,1,1,0,2.47,Cobb Brook,MA62-43,2.47,0,1.128135,0.970068,0.372454,0,45.7,39.3,15.1,54.4,2.47,0,1.128135,0.970068,0.372454,0,45.7,39.3,15.1,0.49,0,0.178713,0.180178,0.12965,0,36.6,36.9,26.5,<Null>,<Null>,<Null>,<Null>,0.49,0,0.178713,0.180178,0.12965,0,36.6,36.9,26.5,24.7,118,Point
MA62-44_2012,Taunton,Cedar Swamp River,MA62-44,"Headwaters south of Freetown Street, Lakeville to the inlet Forge Pond, Freetown (stream name changes to Assonet River at Lakeville/Freetown corporate boundary).",<Null>,6235225,RIVER,5.828,MILES,B,<Null>,2,0,3,MA62_44,Outlet,1,1,0,16.16,Cedar Swamp River,MA62-44,16.16,0.547939,1.793461,8.895982,4.92023,3.4,11.1,55.1,30.5,85.6,12.17,0.51762,1.474878,6.324476,3.851692,4.3,12.1,52,31.7,3.71,0.185434,0.250623,1.382131,1.892883,5,6.8,37.2,51,<Null>,<Null>,<Null>,<Null>,3.17,0.283479,0.21615,1.062499,1.602894,9,6.8,33.6,50.6,4.1,144,Point
MA62-45_2012,Taunton,Rattlesnake Brook,MA62-45,"Headwaters east of Riggenbach Road, Fall River to confluence with Assonet River, Freetown.",<Null>,6235125,RIVER,3.184,MILES,B,<Null>,2,0,2,MA62_45,Outlet,1,1,0,6.6,Rattlesnake Brook,MA62-45,6.55,0.043371,0.305713,5.104482,1.091466,0.7,4.7,78,16.7,94.7,6.12,0.043371,0.301481,4.703601,1.073255,0.7,4.9,76.8,17.5,1.43,0.001147,0.050807,0.99352,0.386136,0.1,3.5,69.4,27,<Null>,<Null>,<Null>,<Null>,1.4,0.001147,0.050926,0.971445,0.372911,0.1,3.6,69.6,26.7,2,143,Point
MA62-46_2012,Taunton,Lovett Brook,MA62-46,"Headwaters north of Oak Street, Brockton to inlet Elis Brett Pond, Brockton.",<Null>,6237300,RIVER,1.541,MILES,B,<Null>,2,0,1,MA62_46,Outlet,1,1,0,1.6,Lovett Brook,MA62-46,1.6,0.002991,0.854265,0.58498,0.157533,0.2,53.4,36.6,9.8,46.4,1.6,0.002991,0.854265,0.58498,0.157533,0.2,53.4,36.6,9.8,0.34,0,0.183815,0.092596,0.065975,0,53.7,27,19.3,<Null>,<Null>,<Null>,<Null>,0.34,0,0.183921,0.092596,0.065981,0,53.7,27,19.3,37.3,142,Point
MA62-47_2012,Taunton,Wading River,MA62-47,"Source in wetland north of West Street, Foxborough to Balcolm Street, Mansfield (due to error on 1987 Wrentham quad it appears segment includes part of Cocasset River, Foxborough)  (formerly part of segment MA62-17)",<Null>,6235450,RIVER,4.158,MILES,A,PWS\ORW,5,1,38,MA62_47,Outlet,1,1,0,19.47,Wading River,MA62-47,19.42,0.147964,4.459928,11.999856,2.810368,0.8,23,61.8,14.5,76.3,5.9,0.018867,1.58864,3.313623,0.978349,0.3,26.9,56.2,16.6,8.99,0.081016,1.465382,5.112965,2.335635,0.9,16.3,56.8,26,<Null>,<Null>,<Null>,<Null>,2.78,0.017271,0.502345,1.395795,0.860194,0.6,18.1,50.3,31,10.8,128,Point
MA62-53_2012,Taunton,Segreganset River,MA62-53,"Source in wetland north of Glebe Street, Taunton through the Segregansett River Ponds to the Segreganset River Dam, Dighton (formerly part of segment MA62-18).",<Null>,6235300,RIVER,7.854,MILES,B,<Null>,4C,0,41,MA62_53,Outlet,1,1,0,13.45,Segreganset River,MA62-53,13.44,0.336475,1.80888,7.99482,3.300193,2.5,13.5,59.5,24.6,84.1,6.54,0.255927,0.731902,3.821303,1.733089,3.9,11.2,58.4,26.5,7.92,0.130079,0.680187,4.191155,2.915206,1.6,8.6,52.9,36.8,<Null>,<Null>,<Null>,<Null>,3.4,0.079289,0.17769,1.636604,1.5042,2.3,5.2,48.2,44.3,5.5,131,Point
MA62-54_2012,Taunton,Segreganset River,MA62-54,"From Segreganset River Dam, Dighton to approximately 250 feet north of Brook Street, Dighton (formerly part of segment MA62-18).",<Null>,6235300,RIVER,0.351,MILES,B,<Null>,4C,0,42,MA62_54,Outlet,1,1,0,14.31,Segreganset River,MA62-54,14.3,0.392177,1.931381,8.439263,3.536379,2.7,13.5,59,24.7,83.7,6.83,0.293949,0.808209,3.849063,1.881372,4.3,11.8,56.3,27.5,8.16,0.136126,0.693856,4.286641,3.043649,1.7,8.5,52.5,37.3,<Null>,<Null>,<Null>,<Null>,3.41,0.082435,0.181105,1.581465,1.566903,2.4,5.3,46.4,45.9,5.5,132,Point
MA62-56_2012,Taunton,Three Mile River,MA62-56,"Confluence of Wading and Rumford rivers, Norton to impoundment spillway behind 66 South Street (Harodite Finishing Co.), Taunton (formerly part of segment MA62-16).",<Null>,6235350,RIVER,12.812,MILES,B,WWF,4A,1,43,MA62_56,Outlet,1,1,0,84.6,Threemile River,MA62-56,84.38,1.214131,20.625729,44.163328,18.373684,1.4,24.4,52.3,21.8,74.1,5.49,0.182516,1.226678,2.965364,1.111741,3.3,22.4,54.1,20.3,28.1,0.332608,5.027837,13.821201,8.922469,1.2,17.9,49.2,31.7,<Null>,<Null>,<Null>,<Null>,1.74,0.048699,0.224654,0.843181,0.62216,2.8,12.9,48.5,35.8,11.6,133,Point
<Null>,<Null>,Muddy Cove Brook,MA62-58,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA62_58,<Null>,<Null>,<Null>,<Null>,2.51,Muddy Cove Brook,MA62-58,2.51,0.16705,0.24345,1.560008,0.539404,6.7,9.7,62.2,21.5,83.7,2.51,0.16705,0.24345,1.560008,0.539404,6.7,9.7,62.2,21.5,0.57,0.037181,0.020267,0.304154,0.208781,6.5,3.6,53.3,36.6,<Null>,<Null>,<Null>,<Null>,0.57,0.037181,0.020267,0.304154,0.208781,6.5,3.6,53.3,36.6,2.9,134,Point
MA62-52_2012,Taunton,Muddy Cove Brook,MA62-59,"Source south of Hart Street, Dighton through Muddy Cove Brook Pond to the outlet of small impoundment behind 333 Main Street (Zeneca Inc.), Dighton (formerly part of segment MA62-23).",<Null>,6235275,RIVER,1.969,MILES,B,<Null>,3,0,40,MA62_59,Outlet,1,1,0,2.8,Muddy Cove Brook,MA62-59,2.8,0.170892,0.31134,1.77681,0.541257,6.1,11.1,63.5,19.3,82.8,2.8,0.170892,0.31134,1.77681,0.541257,6.1,11.1,63.5,19.3,0.66,0.037181,0.041631,0.371167,0.210326,5.6,6.3,56.2,31.9,<Null>,<Null>,<Null>,<Null>,0.66,0.037181,0.041631,0.371167,0.210326,5.6,6.3,56.2,31.9,3.4,130,Point
<Null>,<Null>,Wading River,MA62-60,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA62_60,<Null>,<Null>,<Null>,<Null>,<Null>,Wading River,MA62-60,36.27,0.394429,8.560251,20.316547,6.999072,1.1,23.6,56,19.3,75.3,9.97,0.13337,2.086611,5.002021,2.749227,1.3,20.9,50.2,27.6,14.24,0.136567,2.56765,7.343361,4.19175,1,18,51.6,29.4,<Null>,<Null>,<Null>,<Null>,2.79,0.033455,0.397745,1.224509,1.139239,1.2,14.2,43.8,40.8,11.1,135,Point
MA62-49_2012,Taunton,Wading River,MA62-61,"Balcolm Street, Mansfield to confluence with Threemile River, Norton  (formerly part of segment MA62-17).",<Null>,6235450,RIVER,9.668,MILES,B,WWF,4A,1,39,MA62_61,Outlet,1,1,0,43.62,Wading River,MA62-61,43.56,0.464524,9.810644,23.773346,9.508087,1.1,22.5,54.6,21.8,76.4,6.3,0.035169,1.316127,3.348622,1.601478,0.6,20.9,53.1,25.4,15.35,0.15269,2.736779,7.897727,4.56235,1,17.8,51.5,29.7,<Null>,<Null>,<Null>,<Null>,1.34,0.016123,0.246149,0.667042,0.409206,1.2,18.4,49.8,30.6,10.4,129,Point
<Null>,<Null>,Rumford River,MA62-62,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA62_62,<Null>,<Null>,<Null>,<Null>,6.28,Rumford River,MA62-62,6.11,0.255559,1.322445,3.336116,1.193101,4.2,21.7,54.6,19.5,74.1,3.57,0.00246,0.790078,2.172598,0.601258,0.1,22.2,60.9,16.9,2.28,0.050295,0.307769,1.179041,0.740507,2.2,13.5,51.8,32.5,<Null>,<Null>,<Null>,<Null>,1.55,0,0.18206,0.891987,0.475208,0,11.8,57.6,30.7,10.1,136,Point
